Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence,Case,Condition,Source,Has_Representation_Evidence
ODD+game_stuff,DeepSeek-V4-Pro,run_13.md,5,59,Informal Priority Request,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_13.md,6,73,Charger Capacity Expansion Funding,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_13.md,7,87,Charger Fault Reporting,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_13.md,8,101,Off-Peak Charging Coordination,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_14.md,1,3,Queue Order Compliance Game,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_14.md,2,14,Bay Overstay Game,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_14.md,3,27,Rule Enforcement Game,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_14.md,4,40,Charger Capacity Investment Game,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_14.md,5,53,Informal Priority Game,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_14.md,6,66,Resident vs Non‑resident Entitlement Clash,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_15.md,1,3,Queue Order Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_15.md,2,18,Move-Out Timing,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_15.md,3,33,Staff Enforcement of Queue Rules,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_15.md,4,48,Resident vs Non-Resident Priority Claim,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_15.md,5,63,Reservation vs Walk-in,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_15.md,6,78,Complaint and Staff Response,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_15.md,7,93,Capacity Expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,1,90,Queue Order Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,2,99,Move-Out Promptness,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,3,106,Staff Enforcement vs. User Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,4,119,Resident vs Non-Resident Entitlement,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,5,131,Reservation vs. Live Queue,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,6,150,Complaint Dilemma,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,7,162,Capacity Expansion Lobbying,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,8,169,Informal Priority Seeking,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,9,181,Staff Overstay Tolerance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,10,187,Resident vs Non-Resident Priority Norm,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,11,241,Queue Order Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,12,252,Move-Out Promptness,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,13,262,Staff Enforcement vs User Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,14,274,Resident vs Non-Resident Entitlement,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,15,285,Reservation vs Live Queue,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,16,296,Complaint Dilemma,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,17,307,Capacity Expansion Lobbying,AS3: Shared charger-capacity contribution dilemma among residents,FP-duplicate,duplicate generated AS for AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,18,318,Informal Priority Seeking,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,19,360,Peak vs Off-Peak Charging,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,20,375,Staff Favoritism Game,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,21,426,Queue Order Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,22,436,Move-Out Promptness,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,23,446,Staff Enforcement vs User Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,24,456,Resident vs Non-Resident Entitlement,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,25,466,Reservation vs Live Queue,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,26,476,Complaint Dilemma,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,27,486,Capacity Expansion Lobbying,AS3: Shared charger-capacity contribution dilemma among residents,FP-duplicate,duplicate generated AS for AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,28,496,Informal Priority Seeking,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,29,506,Peak vs Off-Peak Charging,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_16.md,30,516,Staff Favoritism,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,1,3,Queue Bypass Game,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,2,16,Bay Release Game,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,3,29,Enforcement Game,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,4,42,Complaint Reporting Game,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,5,55,Capacity Investment Game,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,6,68,Informal Priority Game,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,7,81,Off‑Peak Coordination Game,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,8,94,Reservation Commitment Game,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,9,107,Rule Contestation Game,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_17.md,10,120,Fault Reporting Game,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,1,3,Queue Order Compliance,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,2,14,Move-out Promptness,AS6: Shared charger-occupancy common-pool congestion between EV users,TP,generated AS matches AS6: Shared charger-occupancy common-pool congestion between EV users,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,3,25,Rule Enforcement,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,4,36,Informal Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
ODD+game_stuff,DeepSeek-V4-Pro,run_18.md,5,47,Charger Capacity Investment,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD+game,ODD_EV-parking/Batch_30Runs/EVParking_evaluation_as_level_ODD+game_stuff.csv,
